,token_index,value
1569,2809,20.819323
1570,2810,16.161785
1571,2816,73.01449
1572,2817,29.404476
1573,2818,23.620857
1574,2819,25.59767
1575,2820,87.728226
1576,2821,22.386389
1577,2822,18.585964
1578,2823,17.622166
1579,2824,106.41445
1580,2825,85.395805
1581,2826,18.688364
1582,2827,43.62766
1583,2828,37.639694
1584,2829,82.696785
1585,2830,21.574564
1586,2831,23.924536
1587,2832,98.789474
1588,2833,74.89182
1589,2834,70.015144
1590,2835,67.24199
1591,2837,65.039635
1592,2838,17.124443
1593,2840,15.257087
1594,2841,73.2074
1595,2842,32.95692
1596,2844,33.800774
1597,2845,44.97602
1598,2846,20.262762
1599,2848,70.986336
1600,2849,38.84405
1601,2850,41.411392
1602,2851,18.54845
1603,2852,71.53309
1604,2853,107.249825
1605,2854,16.015316
1606,2855,23.794231
1607,2856,28.48705
1608,2857,17.623526
1609,2860,86.363655
1610,2862,16.363668
1611,2863,96.82062
1612,2864,36.465153
1613,2865,25.830687
1614,2866,34.37761
1615,2867,20.14108
1616,2868,26.448238
1617,2870,46.428238
1618,2871,16.981655
1619,2872,12.720567
1620,2873,69.42618
1621,2874,21.689514
1622,2875,30.066113
1623,2876,76.30988
1624,2877,20.084255
1625,2878,40.261314
1626,2879,27.23819
1627,2880,40.351925
1628,2881,25.768349
1629,2883,81.90791
1630,2884,10.729847
1631,2886,268.65073
1632,2887,121.08129
1633,2888,94.6562
1634,2889,109.865715
1635,2890,604.77856
1636,2892,134.38405
1637,2895,129.35397
1638,2896,25.33477
1639,2897,22.499058
1640,2898,81.46248
1641,2901,94.28625
1642,2904,73.06637
1643,2905,71.84255
1644,2906,51.401302
1645,2907,75.78337
1646,2909,145.00697
1647,2911,105.61327
1648,2912,17.614365
1649,2913,41.03075
1650,2914,85.39759
1651,2915,77.22444
1652,2916,48.072376
1653,2917,18.797611
1654,2918,23.664797
1655,2919,22.000898
1656,2920,97.63969
1657,2921,136.3994
1658,2924,3284.3967
1659,2925,13.139467
1660,2926,18.643353
1661,2927,31.778202
1662,2928,55.16445
1663,2929,21.953255
1664,2930,50.488365
1665,2931,10.93802
1666,2932,83.52283
1667,2933,36.03522
1668,2934,75.40073
1669,2935,51.91863
1670,2936,89.27551
1671,2937,23.936586
1672,2938,1036.1332
1673,2939,55.38515
1674,2940,21.90624
1675,2941,74.53604
1676,2942,30.90515
1677,2943,19.139427
1678,2944,21.446718
1679,2945,22.725636
1680,2946,31.432404
1681,2947,26.508274
1682,2948,95.909355
1683,2949,23.073038
1684,2950,51.33397
1685,2952,21.54847
1686,2953,140.9722
1687,2956,51.283794
1688,2957,17.75172
1689,2959,24.851227
1690,2960,57.223633
1691,2961,45.82641
1692,2963,31.637024
1693,2964,412.0569
1694,2965,28.212671
1695,2966,15.684155
1696,2967,34.3806
1697,2968,28.750948
1698,2969,87.64901
1699,2970,17.606129
1700,2971,28.567762
1701,2972,21.008234
1702,2975,64.10763
1703,2976,107.18125
1704,2977,51.23969
1705,2978,103.44118
1706,2979,79.698845
1707,2980,110.11495
1708,2981,76.56748
1709,2982,17.494104
1710,2983,14.551145
1711,2984,30.961697
1712,2986,23.08814
1713,2987,12.75005
1714,2989,62.879536
1715,2990,92.12104
1716,2991,18.42414
1717,2994,25.061699
1718,2995,20.94662
1719,2996,80.936195
1720,2997,20.374237
1721,2998,19.419514
1722,2999,33.958103
1723,3000,34.36188
1724,3001,84.65667
1725,3002,11.760713
1726,3003,28.79443
1727,3004,70.13184
1728,3007,139.5833
1729,3008,54.052696
1730,3009,125.76104
1731,3010,34.765842
1732,3011,292.53903
1733,3012,86.001755
1734,3013,24.919638
1735,3015,116.4415
1736,3017,44.16985
1737,3018,48.323757
1738,3020,22.75717
1739,3021,87.52143
1740,3022,191.49121
1741,3023,48.017406
1742,3024,30.641066
1743,3025,28.393957
1744,3027,24.458073
1745,3028,42.203896
1746,3029,51.038742
1747,3030,73.950424
1748,3033,32.76093
1749,3034,44.952724
1750,3037,14.060124
1751,3039,87.31348
1752,3040,18.927822
1753,3041,94.64981
1754,3042,49.20142
1755,3044,21.158484
1756,3045,19.860674
1757,3046,107.345215
1758,3047,19.372524
1759,3048,29.230562
1760,3049,164.27477
1761,3050,31.91516
1762,3051,87.672646
1763,3052,102.75973
1764,3053,45.865456
1765,3054,98.69909
1766,3056,95.588875
1767,3059,32.96274
1768,3060,55.6831
1769,3062,18.241774
1770,3064,110.98511
1771,3067,14.635069
1772,3069,22.844368
1773,3070,13.849801
1774,3072,17.497423
1775,3073,29.418808
1776,3074,16.060122
1777,3075,23.083605
1778,3077,37.62061
1779,3080,77.61832
1780,3081,29.478977
1781,3082,27.447184
1782,3083,87.362175
1783,3084,97.902084
1784,3085,19.435234
1785,3086,61.664093
1786,3088,44.50292
1787,3091,66.44615
1788,3092,50.68249
1789,3094,18.697935
1790,3095,83.87558
1791,3096,20.567022
1792,3097,72.64121
1793,3099,19.152845
1794,3100,4188.8843
1795,3102,49.40913
1796,3103,19.158432
1797,3104,19.919342
1798,3106,209.55614
1799,3107,102.06436
1800,3109,43.75069
1801,3110,23.774496
1802,3111,18.148859
1803,3113,55.134098
1804,3114,72.20453
1805,3115,17.860098
1806,3117,76.251144
1807,3118,51.150986
1808,3119,22.25804
1809,3120,16.68845
1810,3121,79.237656
1811,3123,76.03631
1812,3125,37.72466
1813,3126,27.089653
1814,3128,14.845033
1815,3129,58.342712
1816,3130,25.942163
1817,3132,93.49816
1818,3133,65.87242
1819,3134,22.335669
1820,3136,39.750305
1821,3137,23.567997
1822,3138,32.029766
1823,3139,33.93644
1824,3140,20.513165
1825,3141,23.459131
1826,3142,67.76505
1827,3143,76.18055
1828,3144,34.23169
1829,3145,21.554688
1830,3146,15.929091
1831,3147,31.686264
1832,3149,69.06223
1833,3150,32.302055
1834,3152,13.6304245
1835,3153,20.150347
1836,3155,32.29403
1837,3156,20.769947
1838,3157,34.02538
1839,3159,110.66866
1840,3160,79.880295
1841,3161,25.361933
1842,3162,18.971527
1843,3165,20.999983
1844,3166,14.631762
1845,3167,127.28911
1846,3168,59.57505
1847,3169,31.192944
1848,3171,19.632133
1849,3172,7.4426374
1850,3173,99.16418
1851,3174,23.10262
1852,3175,55.286366
1853,3177,69.93459
1854,3178,28.963467
1855,3179,25.060957
1856,3182,19.125597
1857,3184,24.440247
1858,3185,76.4331
1859,3186,23.373566
1860,3188,49.793617
1861,3189,24.058825
1862,3190,60.837734
1863,3192,67.615486
1864,3193,68.96637
1865,3194,62.203545
1866,3195,75.96018
1867,3196,19.304512
1868,3197,40.03816
1869,3199,15.423114
1870,3200,65.231674
1871,3201,35.02303
1872,3202,78.59546
1873,3203,55.569485
1874,3204,95.35826
1875,3205,15.208974
1876,3206,31.883228
1877,3207,12.290086
1878,3208,88.037834
1879,3209,114.29812
1880,3213,48.111626
1881,3214,16.765444
1882,3215,17.36736
1883,3217,116.95008
1884,3218,42.003574
1885,3219,12.368951
1886,3221,17.881916
1887,3222,20.873695
1888,3223,107.37463
1889,3224,90.15047
1890,3225,19.006474
1891,3226,47.81752
1892,3227,47.4213
1893,3228,79.317314
1894,3229,70.20769
1895,3230,54.04339
1896,3231,16.473755
1897,3232,35.91251
1898,3233,279.4418
1899,3234,24.492462
1900,3235,16.67042
1901,3237,41.49922
1902,3238,72.07916
1903,3239,117.46824
1904,3241,90.06419
1905,3242,31.498726
1906,3243,20.852774
1907,3245,84.973045
1908,3246,99.993126
1909,3247,23.68785
1910,3248,78.17549
1911,3249,14.47105
1912,3250,31.361721
1913,3253,19.55095
1914,3254,74.98124
1915,3255,33.715652
1916,3256,29.894478
1917,3257,21.751919
1918,3258,111.084015
1919,3259,25.82027
1920,3260,13.429269
1921,3261,57.139606
1922,3262,23.364405
1923,3263,137.4555
1924,3264,76.24892
1925,3266,23.430822
1926,3268,22.869877
1927,3269,74.303185
1928,3270,23.99165
1929,3272,19.540117
1930,3273,48.78857
1931,3274,66.80868
1932,3275,24.025957
1933,3276,9.936432
1934,3277,68.53757
1935,3278,14.954057
1936,3279,20.867666
1937,3280,17.18399
1938,3285,45.32088
1939,3286,24.712305
1940,3287,25.308844
1941,3291,41.847744
1942,3293,55.68889
1943,3295,49.49751
1944,3299,15.80376
1945,3300,68.52692
1946,3301,76.855156
1947,3302,44.709007
1948,3304,14.363668
1949,3305,51.289177
1950,3306,68.484375
1951,3307,162.35611
1952,3308,156.62862
1953,3310,36.96029
1954,3311,105.6347
1955,3312,42.602814
1956,3313,106.0846
1957,3314,83.77821
1958,3315,28.334753
1959,3316,43.209927
1960,3317,87.90917
1961,3318,23.078842
1962,3320,10.053243
1963,3321,18.873217
1964,3322,76.35459
1965,3323,47.552204
1966,3324,79.12139
1967,3325,12.932638
1968,3326,44.70872
1969,3327,99.224464
1970,3328,14.3951645
1971,3329,86.545265
1972,3330,149.60564
1973,3331,87.68913
1974,3332,77.98434
1975,3333,92.29661
1976,3334,70.93439
1977,3336,19.674635
1978,3337,78.6994
1979,3338,46.310837
1980,3339,41.51494
1981,3340,22.571426
